obsid,ucdpid,dyadid,country,acr,side_b,byear,eyear,transconstsupp,rebextpart,rtypesup,foreign_f,b_neigh,ff_coethnic,actorid,islmgenpct,religious_nonislamist,secular_nonleft,noideol,nonnationalist,cowcode,rebestimate,rebstrength,strengthcent,mobcap,terrcont,length,year,best_fatality,low_fatality,region,territorial,intensity,govtbestfatal,loot,countrycode,pop_dens,gdp_cap,gdp_cap_gr,ethnic,islamist_nsa,secessionist,communist,foreign_territory,rebelsupport,fatality_lag,govtbestfatal_ln,pop_dens_ln,gdp_cap_ln,rebestimate_ln,islamist,forced_recruit,leftist,nationalist,fatality_lag_ln,ff_type
NSA.3.4-1423,187,130,Sierra Leone,SIE,RUF,1991,1996,no,major,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,6,1992,289,289,4,0,0,0,1,SLE,54.435883,343.5007664,-18.90246076,0,0,0,0,1,1,604,0,3.9970236,5.8391895,8.5171928,0,1,0,0,6.4052286,1
NSA.3.4-1423,187,130,Sierra Leone,SIE,RUF,1991,1996,no,major,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,6,1993,202,202,4,0,0,0,1,SLE,53.946953,350.165295,1.940178685,0,0,0,0,1,1,289,0,3.9880011,5.8584051,8.5171928,0,1,0,0,5.6698809,1
NSA.3.4-1423,187,130,Sierra Leone,SIE,RUF,1991,1996,no,major,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,6,1994,1390,1390,4,0,0,46,1,SLE,53.457455,345.2441001,-1.40539198,0,0,0,0,1,1,202,3.8286414,3.9788861,5.8442516,8.5171928,0,1,0,0,5.3132062,1
NSA.3.4-1423,187,130,Sierra Leone,SIE,RUF,1991,1996,no,major,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,6,1995,1645,1645,4,0,1,0,1,SLE,53.169949,318.2794256,-7.810321599,0,0,0,0,1,1,1390,0,3.9734933,5.7629299,8.5171928,0,1,0,0,7.2377782,1
NSA.3.4-1423,187,130,Sierra Leone,SIE,RUF,1991,1996,no,major,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,6,1996,350,350,4,0,0,0,1,SLE,53.104088,323.291931,1.57487572,0,0,0,0,1,1,1645,0,3.9722538,5.7785559,8.5171928,0,1,0,0,7.4061036,1
NSA.3.4-1426,187,130,Sierra Leone,SIE,RUF,1997,2000,no,no,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,4,1997,125,125,4,0,0,345,1,SLE,53.248436,302.6588329,-6.382187752,0,0,0,0,1,1,350,5.8435445,3.9749684,5.7126064,8.5171928,0,1,0,0,5.8607864,1
NSA.3.4-1426,187,130,Sierra Leone,SIE,RUF,1997,2000,no,no,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,4,1998,650,650,4,0,0,84,1,SLE,53.733376,304.6513706,.658344446,0,0,0,0,1,1,125,4.4308167,3.9840343,5.7191682,8.5171928,0,1,0,0,4.8362818,1
NSA.3.4-1426,187,130,Sierra Leone,SIE,RUF,1997,2000,no,no,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,4,1999,232,232,4,0,0,88,1,SLE,54.707676,292.9584934,-3.838117371,0,0,0,0,1,1,650,4.4773369,4.0020041,5.6800308,8.5171928,0,1,0,0,6.4785094,1
NSA.3.4-1426,187,130,Sierra Leone,SIE,RUF,1997,2000,no,no,military,1,1,0,1384,0.449999988,0,0,1,0,451,5000,2,2,0,1,4,2000,476,476,4,0,0,0,1,SLE,56.258091,303.7890981,3.696975846,0,0,0,0,1,1,232,0,4.0299497,5.7163339,8.5171928,0,1,0,0,5.4510384,1
NSA.3.4-1429,187,131,Sierra Leone,SIE,AFRC,1997,1999,no,no,NA,0,0,0,1385,,,,,,451,8000,3,2,1,0,3,1997,0,0,,0,0,345,1,SLE,53.248436,302.6588329,-6.382187752,0,0,0,0,0,0,476,5.8435445,3.9749684,5.7126064,8.9871969,,,,,6.1675167,0
NSA.3.4-1429,187,131,Sierra Leone,SIE,AFRC,1997,1999,no,no,NA,0,0,0,1385,,,,,,451,8000,3,2,1,0,3,1998,1132,1132,4,0,1,84,1,SLE,53.733376,304.6513706,.658344446,0,0,0,0,0,0,0,4.4308167,3.9840343,5.7191682,8.9871969,,,,,0,0
NSA.3.4-1429,187,131,Sierra Leone,SIE,AFRC,1997,1999,no,no,NA,0,0,0,1385,,,,,,451,8000,3,2,1,0,3,1999,933,933,4,0,1,2704,1,SLE,54.707676,292.9584934,-3.838117371,0,0,0,0,0,0,1132,7.9024873,4.0020041,5.6800308,8.9871969,,,,,7.0326242,0
NSA.3.4-1432,187,132,Sierra Leone,SIE,Kamajors,1997,1998,no,no,NA,0,0,0,1386,0.579999983,0,0,1,0,451,23500,3,2,0,0,2,1997,0,0,,0,0,345,1,SLE,53.248436,302.6588329,-6.382187752,0,0,0,0,0,0,933,5.8435445,3.9749684,5.7126064,10.064755,0,1,0,0,6.8394766,0
NSA.3.4-1432,187,132,Sierra Leone,SIE,Kamajors,1997,1998,no,no,NA,0,0,0,1386,0.579999983,0,0,1,0,451,23500,3,2,0,0,2,1998,0,0,,0,0,84,1,SLE,53.733376,304.6513706,.658344446,0,0,0,0,0,0,0,4.4308167,3.9840343,5.7191682,10.064755,0,1,0,0,0,0
NSA.3.4-940,118,148,Uganda,UGA,UPA,1989,1992,no,no,NA,0,0,0,1334,0.103600003,0,0,1,0,500,2000,1,2,0,1,4,1989,0,0,,0,0,0,0,UGA,84.091179,293.7407835,2.677510299,0,0,0,0,0,0,0,0,4.4319015,5.6826978,7.6009026,0,0,0,0,0,0
NSA.3.4-940,118,148,Uganda,UGA,UPA,1989,1992,no,no,NA,0,0,0,1334,0.103600003,0,0,1,0,500,2000,1,2,0,1,4,1990,40,40,4,0,0,80,0,UGA,87.004501,302.1261005,2.854665585,0,0,0,0,0,0,0,4.3820267,4.46596,5.7108445,7.6009026,0,0,0,0,0,0
NSA.3.4-940,118,148,Uganda,UGA,UPA,1989,1992,no,no,NA,0,0,0,1334,0.103600003,0,0,1,0,500,2000,1,2,0,1,4,1991,0,0,,0,0,59,0,UGA,89.952599,308.2730208,2.034554528,0,0,0,0,0,0,40,4.0775375,4.4992828,5.7309856,7.6009026,0,0,0,0,3.713572,0
NSA.3.4-940,118,148,Uganda,UGA,UPA,1989,1992,no,no,NA,0,0,0,1334,0.103600003,0,0,1,0,500,2000,1,2,0,1,4,1992,0,0,,0,0,0,0,UGA,92.94593,308.3430211,.022707237,0,0,0,0,0,0,0,0,4.5320177,5.7312131,7.6009026,0,0,0,0,0,0
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2001,60,60,4,0,0,0,0,UGA,122.78999,419.3357751,1.732039316,0,0,0,0,1,0,0,0,4.8104753,6.038672,8.2940493,0,1,0,0,0,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2002,1054,1054,4,0,1,0,0,UGA,126.89952,440.6521654,5.083370306,0,0,0,0,1,0,60,0,4.8433957,6.0882559,8.2940493,0,1,0,0,4.1108737,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2003,635,635,4,0,0,0,0,UGA,131.21346,453.1977833,2.84705689,0,0,0,0,1,0,1054,0,4.8768253,6.1163287,8.2940493,0,1,0,0,6.9612961,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2004,957,916,4,0,1,0,0,UGA,135.70262,467.4799557,3.15142152,0,0,0,0,1,0,635,0,4.9104657,6.1473565,8.2940493,0,1,0,0,6.4551988,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2005,304,304,4,0,0,0,0,UGA,140.3454,480.0953435,2.698594382,0,0,0,0,1,0,957,0,4.9441066,6.1739845,8.2940493,0,1,0,0,6.8648477,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2006,47,47,4,0,0,0,0,UGA,145.14252,513.7527494,7.010567028,0,0,0,0,1,0,304,0,4.977716,6.2417421,8.2940493,0,1,0,0,5.7203116,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2007,62,62,4,1,0,0,0,UGA,150.10239,538.0393575000001,4.727295002,0,0,0,0,1,0,47,0,5.0113177,6.2879319,8.2940493,0,1,0,0,3.871201,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2008,732,732,4,0,0,0,0,UGA,155.21959,565.0678462,5.023515168,0,0,0,0,1,0,62,0,5.0448408,6.336946,8.2940493,0,1,0,0,4.1431346,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2009,1352,1316,4,0,0,0,0,UGA,160.48808,582.7447436,3.128278754,0,0,0,0,1,0,732,0,5.0782199,6.3677492,8.2940493,0,1,0,0,6.5971456,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2010,434,424,4,0,0,0,0,UGA,165.31726,594.9972557,2.102552157,0,0,0,0,1,0,1352,0,5.1078663,6.388557,8.2940493,0,1,0,0,7.2100797,4
NSA.3.4-949,118,151,Uganda,UGA,LRA,2001,2011,no,no,NA,1,0,0,1336,0.103600003,1,0,0,1,500,4000,2,3,0,0,11,2011,145,145,4,0,0,0,0,UGA,170.85748,629.2914339,5.76375401,0,0,0,0,1,0,434,0,5.1408296,6.4445944,8.2940493,0,1,0,0,6.075346,4
NSA.3.4-952,118,152,Uganda,UGA,WNBF,1996,1996,no,no,NA,0,0,0,1338,0.112000003,0,0,1,0,500,,1,,0,0,1,1996,27,27,4,0,0,0,0,UGA,105.30738,380.3386451,5.718857646,0,0,0,0,1,0,145,0,4.6568837,5.941062,,0,1,0,0,4.9836068,0
NSA.3.4-955,118,153,Uganda,UGA,ADF,1996,2002,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,7,1996,0,0,,0,0,0,0,UGA,105.30738,380.3386451,5.718857646,0,0,0,0,1,0,27,0,4.6568837,5.941062,7.3132205,1,1,0,0,3.3322046,0
NSA.3.4-955,118,153,Uganda,UGA,ADF,1996,2002,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,7,1997,144,144,4,0,0,0,0,UGA,108.50056,387.6006108,1.90934204,0,0,0,0,1,0,0,0,4.6867552,5.9599752,7.3132205,1,1,0,0,0,0
NSA.3.4-955,118,153,Uganda,UGA,ADF,1996,2002,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,7,1998,208,208,4,0,0,0,0,UGA,111.79026,394.2472872,1.71482611,0,0,0,0,1,0,144,0,4.7166243,5.9769783,7.3132205,1,1,0,0,4.9767337,0
NSA.3.4-955,118,153,Uganda,UGA,ADF,1996,2002,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,7,1999,268,268,4,0,0,0,0,UGA,115.24126,412.7984691,4.70546848,0,0,0,0,1,0,208,0,4.7470279,6.0229597,7.3132205,1,1,0,0,5.3423343,0
NSA.3.4-955,118,153,Uganda,UGA,ADF,1996,2002,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,7,2000,84,84,4,0,0,0,0,UGA,118.90114,412.1963719,-.145857409,0,0,0,0,1,0,268,0,4.7782922,6.0214996,7.3132205,1,1,0,0,5.5947113,0
NSA.3.4-955,118,153,Uganda,UGA,ADF,1996,2002,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,7,2001,0,0,,0,0,0,0,UGA,122.78999,419.3357751,1.732039316,0,0,0,0,1,0,84,0,4.8104753,6.038672,7.3132205,1,1,0,0,4.4426513,0
NSA.3.4-955,118,153,Uganda,UGA,ADF,1996,2002,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,7,2002,0,0,,0,0,0,0,UGA,126.89952,440.6521654,5.083370306,0,0,0,0,1,0,0,0,4.8433957,6.0882559,7.3132205,1,1,0,0,0,0
NSA.3.4-958,118,153,Uganda,UGA,ADF,2007,2007,no,major,NA,0,0,0,1337,0.112000003,0,0,0,1,500,1500,2,,0,0,1,2007,0,0,,0,0,0,0,UGA,150.10239,538.0393575000001,4.727295002,0,0,0,0,1,0,0,0,5.0113177,6.2879319,7.3132205,1,1,0,0,0,0
NSA.3.4-1336,167,158,Comoros,COM,Presidential guard,1989,1989,no,major,NA,1,1,0,1370,,,,,,581,500,3,3,0,0,1,1989,0,0,,0,0,0,0,COM,216.55185,853.8546318,-6.007738013,0,0,0,0,0,0,0,0,5.37783,6.7497611,6.2146082,,,,,0,1
NSA.3.4-1585,214,189,Congo,CON,FDU,1997,1997,no,no,troops,0,0,0,1398,0.02,0,0,1,0,484,2250,2,2,1,0,1,1997,39,39,4,0,1,371,0,COG,8.414753,2368.339706,-3.41734191,0,0,0,0,0,1,0,5.9162021,2.1299865,7.7699447,7.7186856,0,0,0,0,0,0
NSA.3.4-1465,192,190,Angola,ANG,FLEC_FAC,1994,1996,no,no,NA,0,0,0,1393,,,,,,540,500,1,2,0,0,3,1994,0,0,,1,0,0,0,AGO,10.145571,1658.310094,.228039897,0,0,1,0,1,0,39,0,2.3170373,7.4135542,6.2146082,,,,,3.6888795,0
NSA.3.4-1465,192,190,Angola,ANG,FLEC_FAC,1994,1996,no,no,NA,0,0,0,1393,,,,,,540,500,1,2,0,0,3,1995,0,0,,1,0,0,0,AGO,10.461752,1775.899461,7.090915495,0,0,1,0,1,0,0,0,2.3477259,7.4820623,6.2146082,,,,,0,0
NSA.3.4-1465,192,190,Angola,ANG,FLEC_FAC,1994,1996,no,no,NA,0,0,0,1393,,,,,,540,500,1,2,0,0,3,1996,0,0,,1,0,0,0,AGO,10.768279,1919.211766,8.069843379,0,0,1,0,1,0,0,0,2.3766048,7.55967,6.2146082,,,,,0,0
NSA.3.4-1468,192,190,Angola,ANG,FLEC_FAC,1997,1998,no,no,NA,0,0,0,1393,,,,,,540,500,1,2,0,0,2,1997,0,0,,1,0,28,0,AGO,11.070721,2015.013922,4.991744886,0,0,1,0,1,0,0,3.3322046,2.4043038,7.6083813,6.2146082,,,,,0,0
NSA.3.4-1468,192,190,Angola,ANG,FLEC_FAC,1997,1998,no,no,NA,0,0,0,1393,,,,,,540,500,1,2,0,0,2,1998,0,0,,1,0,40,0,AGO,11.380212,2094.478528,3.943625659,0,0,1,0,1,0,0,3.6888795,2.4318759,7.6470599,6.2146082,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2002,0,0,,1,0,0,0,AGO,12.92187,1906.08658,-10.06165916,0,0,1,0,0,0,0,0,2.5589213,7.5528073,5.7037826,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2003,0,0,,1,0,59,0,AGO,13.388461,1936.599661,1.600823435,0,0,1,0,0,0,0,4.0775375,2.5943933,7.5686889,5.7037826,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2004,0,0,,1,0,0,0,AGO,13.873025,2071.905265,6.986761772,0,0,1,0,0,0,0,0,2.6299462,7.6362238,5.7037826,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2005,0,0,,1,0,0,0,AGO,14.368286,2364.194266,14.10725703,0,0,1,0,0,0,0,0,2.6650233,7.7681928,5.7037826,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2006,0,0,,1,0,0,0,AGO,14.872437,2754.413637,16.50538518,0,0,1,0,0,0,0,0,2.6995096,7.9209599,5.7037826,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2007,0,0,,1,0,0,0,AGO,15.38775,3258.475279,18.30014329,0,0,1,0,0,0,0,0,2.7335718,8.089015,5.7037826,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2008,0,0,,1,0,0,0,AGO,15.915818,3578.872806,9.832743838000001,0,0,1,0,0,0,0,0,2.7673135,8.1828032,5.7037826,,,,,0,0
NSA.3.4-1471,192,190,Angola,ANG,FLEC_FAC,2002,2009,no,no,NA,0,0,0,1393,,,,,,540,300,1,2,0,0,8,2009,0,0,,1,0,0,0,AGO,16.459536,3536.798296,-1.17563581,0,0,1,0,0,0,0,0,2.800905,8.1709776,5.7037826,,,,,0,0
NSA.3.4-1474,192,191,Angola,ANG,FLEC,1991,1997,no,no,military,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,7,1991,0,0,,1,0,0,0,AGO,9.2020321,2519.96606,-4.206512624,0,0,1,0,1,1,0,0,2.2194242,7.8320007,6.8023949,0,0,0,1,0,0
NSA.3.4-1474,192,191,Angola,ANG,FLEC,1991,1997,no,no,military,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,7,1992,0,0,,1,0,0,0,AGO,9.5042677,2271.0295,-9.878567961,0,0,1,0,1,1,0,0,2.2517409,7.7279887,6.8023949,0,0,0,1,0,0
NSA.3.4-1474,192,191,Angola,ANG,FLEC,1991,1997,no,no,military,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,7,1993,0,0,,1,0,0,0,AGO,9.8233624,1654.537089,-27.14594465,0,0,1,0,1,1,0,0,2.2847636,7.4112763,6.8023949,0,0,0,1,0,0
NSA.3.4-1474,192,191,Angola,ANG,FLEC,1991,1997,no,no,military,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,7,1994,0,0,,1,0,0,0,AGO,10.145571,1658.310094,.228039897,0,0,1,0,1,1,0,0,2.3170373,7.4135542,6.8023949,0,0,0,1,0,0
NSA.3.4-1474,192,191,Angola,ANG,FLEC,1991,1997,no,no,military,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,7,1995,0,0,,1,0,0,0,AGO,10.461752,1775.899461,7.090915495,0,0,1,0,1,1,0,0,2.3477259,7.4820623,6.8023949,0,0,0,1,0,0
NSA.3.4-1474,192,191,Angola,ANG,FLEC,1991,1997,no,no,military,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,7,1996,0,0,,1,0,0,0,AGO,10.768279,1919.211766,8.069843379,0,0,1,0,1,1,0,0,2.3766048,7.55967,6.8023949,0,0,0,1,0,0
NSA.3.4-1474,192,191,Angola,ANG,FLEC,1991,1997,no,no,military,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,7,1997,0,0,,1,0,28,0,AGO,11.070721,2015.013922,4.991744886,0,0,1,0,1,1,0,3.3322046,2.4043038,7.6083813,6.8023949,0,0,0,1,0,0
NSA.3.4-1477,192,191,Angola,ANG,FLEC,2002,2002,no,no,NA,0,0,0,1392,0.0091,0,1,0,0,540,900,1,,1,0,1,2002,0,0,,1,0,0,0,AGO,12.92187,1906.08658,-10.06165916,0,0,1,0,1,0,0,0,2.5589213,7.5528073,6.8023949,0,0,0,1,0,0
NSA.3.4-1195,141,208,Somalia,SOM,SPM,1989,1991,no,no,NA,0,0,0,1351,0.991100013,0,1,0,0,520,5000,2,2,0,0,3,1989,0,0,,0,0,688,0,SOM,10.019217,,-1.996687784,0,0,0,0,0,0,0,6.5337887,2.3045051,,8.5171928,0,0,0,1,0,0
NSA.3.4-1195,141,208,Somalia,SOM,SPM,1989,1991,no,no,NA,0,0,0,1351,0.991100013,0,1,0,0,520,5000,2,2,0,0,3,1990,0,0,,0,0,0,0,SOM,10.076857,,-2.801599439,0,0,0,0,0,0,0,0,2.3102415,,8.5171928,0,0,0,1,0,0
NSA.3.4-1195,141,208,Somalia,SOM,SPM,1989,1991,no,no,NA,0,0,0,1351,0.991100013,0,1,0,0,520,5000,2,2,0,0,3,1991,0,0,,0,0,450,0,SOM,10.073534,,,0,0,0,0,0,0,0,6.1092477,2.3099115,,8.5171928,0,0,0,1,0,0
NSA.3.4-1201,141,210,Somalia,SOM,USC,1990,1991,no,no,NA,0,0,0,1352,0.994199991,0,1,0,0,520,1000,1,1,0,0,2,1990,0,0,,0,1,0,0,SOM,10.076857,,-2.801599439,0,0,0,0,0,0,0,0,2.3102415,,6.9077554,0,0,0,1,0,0
NSA.3.4-1201,141,210,Somalia,SOM,USC,1990,1991,no,no,NA,0,0,0,1352,0.994199991,0,1,0,0,520,1000,1,1,0,0,2,1991,0,0,,0,1,450,0,SOM,10.073534,,,0,0,0,0,0,0,0,6.1092477,2.3099115,,6.9077554,0,0,0,1,0,0
NSA.3.4-1204,141,211,Somalia,SOM,USC Faction,1991,1996,no,no,non-military,1,1,0,1353,0.994199991,0,1,0,0,520,6000,3,3,1,1,6,1991,0,0,,0,1,450,0,SOM,10.073534,,,0,0,0,0,0,0,0,6.1092477,2.3099115,,8.6995144,0,1,0,1,0,1
NSA.3.4-1204,141,211,Somalia,SOM,USC Faction,1991,1996,no,no,non-military,1,1,0,1353,0.994199991,0,1,0,0,520,6000,3,3,1,1,6,1992,0,0,,0,1,0,0,SOM,10.032865,,,0,0,0,0,0,0,0,0,2.3058662,,8.6995144,0,1,0,1,0,1
NSA.3.4-1204,141,211,Somalia,SOM,USC Faction,1991,1996,no,no,non-military,1,1,0,1353,0.994199991,0,1,0,0,520,6000,3,3,1,1,6,1993,0,0,,0,0,0,0,SOM,9.9933748,,,0,0,0,0,0,0,0,0,2.3019223,,8.6995144,0,1,0,1,0,1
NSA.3.4-1204,141,211,Somalia,SOM,USC Faction,1991,1996,no,no,non-military,1,1,0,1353,0.994199991,0,1,0,0,520,6000,3,3,1,1,6,1994,0,0,,0,0,0,0,SOM,10.008784,,,0,0,0,0,0,0,0,0,2.3034632,,8.6995144,0,1,0,1,0,1
NSA.3.4-1204,141,211,Somalia,SOM,USC Faction,1991,1996,no,no,non-military,1,1,0,1353,0.994199991,0,1,0,0,520,6000,3,3,1,1,6,1995,0,0,,0,0,0,0,SOM,10.116428,,,0,0,0,0,0,0,0,0,2.3141606,,8.6995144,0,1,0,1,0,1
NSA.3.4-1204,141,211,Somalia,SOM,USC Faction,1991,1996,no,no,non-military,1,1,0,1353,0.994199991,0,1,0,0,520,6000,3,3,1,1,6,1996,0,0,,0,0,0,0,SOM,10.330743,,,0,0,0,0,0,0,0,0,2.3351243,,8.6995144,0,1,0,1,0,1
NSA.3.4-1207,141,212,Somalia,SOM,SRRC,2001,2002,no,no,military,1,0,0,1354,0.995000005,0,0,1,0,520,,2,2,1,0,2,2001,0,0,,0,0,0,0,SOM,12.130668,,,0,0,0,0,,1,0,0,2.4957368,,,0,0,0,0,0,4
NSA.3.4-1207,141,212,Somalia,SOM,SRRC,2001,2002,no,no,military,1,0,0,1354,0.995000005,0,0,1,0,520,,2,2,1,0,2,2002,0,0,,0,0,0,0,SOM,12.476811,,,0,0,0,0,,1,0,0,2.5238719,,,0,0,0,0,0,4
NSA.3.4-1396,183,219,Trinidad and Tobago,TRI,Jamaat al-Muslimeen,1990,1990,no,no,non-military,0,0,0,1623,NA,1,0,0,1,52,250,2,2,0,0,1,1990,0,0,,0,0,0,0,TTO,238.18791,6540.714271,.820893433,0,0,0,0,0,0,0,0,5.4730601,8.7858019,5.521461,0,0,0,0,0,0
NSA.3.4-1540,205,230,Mexico,MEX,EZLN,1994,1994,no,no,NA,0,0,0,1628,0,0,0,0,1,70,400,2,3,1,1,1,1994,0,0,,0,0,0,1,MEX,47.667721,7896.120598,2.744271033,0,0,0,0,0,0,0,0,3.8642545,8.9741268,5.9914646,0,,1,0,0,0
NSA.3.4-781,95,235,Peru,PER,Sendero Luminoso,2007,2009,no,no,NA,0,0,0,1611,0,0,0,0,1,135,500,1,3,0,0,3,2007,0,0,,0,0,0,1,PER,22.103725,4362.948992,7.203635151,0,0,0,1,0,0,0,0,3.0957463,8.3809032,6.2146082,0,1,1,0,0,0
NSA.3.4-781,95,235,Peru,PER,Sendero Luminoso,2007,2009,no,no,NA,0,0,0,1611,0,0,0,0,1,135,500,1,3,0,0,3,2008,0,0,,0,0,0,1,PER,22.3766,4703.079928,7.795895326,0,0,0,1,0,0,0,0,3.1080158,8.4559727,6.2146082,0,1,1,0,0,0
NSA.3.4-781,95,235,Peru,PER,Sendero Luminoso,2007,2009,no,no,NA,0,0,0,1611,0,0,0,0,1,135,500,1,3,0,0,3,2009,0,0,,0,0,0,1,PER,22.657471,4695.675167,-.157444945,0,0,0,1,0,0,0,0,3.1204896,8.4543972,6.2146082,0,1,1,0,0,0
NSA.3.4-1405,185,239,Georgia,GRG,Anti-government alliance,1991,1992,no,no,NA,0,0,0,1175,,,,,,372,13500,3,,1,0,2,1991,0,0,,0,0,0,0,GEO,84.605827,2761.555056,-21.65309512,0,0,0,0,0,0,0,0,4.4380031,7.9235492,9.5104446,,,,,0,0
NSA.3.4-1405,185,239,Georgia,GRG,Anti-government alliance,1991,1992,no,no,NA,0,0,0,1175,,,,,,372,13500,3,,1,0,2,1992,0,0,,0,0,0,0,GEO,85.263657,1509.877269,-45.32510712,0,0,0,0,0,0,0,0,4.4457483,7.3197837,9.5104446,,,,,0,0
NSA.3.4-1498,196,241,Egypt,EGY,al-Gamaa al-Islamiyya,1993,1998,explicit,major,military,0,0,0,1184,0.872099996,0,0,0,1,651,6000,2,,1,0,6,1993,0,0,,0,0,0,1,EGY,60.383118,1587.73138,.8183318469999999,0,0,0,0,1,1,0,0,4.1007094,7.3700614,8.6995144,1,0,0,0,0,0
NSA.3.4-1498,196,241,Egypt,EGY,al-Gamaa al-Islamiyya,1993,1998,explicit,major,military,0,0,0,1184,0.872099996,0,0,0,1,651,6000,2,,1,0,6,1994,0,0,,0,0,0,1,EGY,61.552914,1618.584783,1.943238246,0,0,0,0,1,1,0,0,4.1198974,7.3893075,8.6995144,1,0,0,0,0,0
NSA.3.4-1498,196,241,Egypt,EGY,al-Gamaa al-Islamiyya,1993,1998,explicit,major,military,0,0,0,1184,0.872099996,0,0,0,1,651,6000,2,,1,0,6,1995,40,40,2,0,0,0,1,EGY,62.719902,1661.331765,2.641009755,0,0,0,0,1,1,0,0,4.138679,7.4153748,8.6995144,1,0,0,0,0,0
NSA.3.4-1498,196,241,Egypt,EGY,al-Gamaa al-Islamiyya,1993,1998,explicit,major,military,0,0,0,1184,0.872099996,0,0,0,1,651,6000,2,,1,0,6,1996,64,64,2,0,0,0,1,EGY,63.886311,1711.465061,3.017657081,0,0,0,0,1,1,40,0,4.157105,7.4451051,8.6995144,1,0,0,0,3.713572,0
